game_pk,date,season,away_team_id,away_team,home_team_id,home_team,venue_id,venue_name,away_1st_runs,home_1st_runs,top_1st_scored,bottom_1st_scored,nrfi,yrfi,total_1st_runs
824116,2026-05-08,2026,116,Detroit Tigers,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
824443,2026-05-08,2026,142,Minnesota Twins,114,Cleveland Guardians,5,Progressive Field,0,4,0,1,0,1,4
824522,2026-05-08,2026,117,Houston Astros,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824607,2026-05-08,2026,136,Seattle Mariners,145,Chicago White Sox,4,Rate Field,0,1,0,1,0,1,1
824768,2026-05-08,2026,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
824846,2026-05-08,2026,133,Athletics,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
825088,2026-05-08,2026,121,New York Mets,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822820,2026-05-09,2026,108,Los Angeles Angels,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
822905,2026-05-09,2026,112,Chicago Cubs,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
823224,2026-05-09,2026,134,Pittsburgh Pirates,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
823304,2026-05-09,2026,138,St. Louis Cardinals,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
823468,2026-05-09,2026,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
823792,2026-05-09,2026,147,New York Yankees,158,Milwaukee Brewers,32,American Family Field,1,0,1,0,0,1,1
823869,2026-05-09,2026,120,Washington Nationals,146,Miami Marlins,4169,loanDepot park,3,0,1,0,0,1,3
823955,2026-05-09,2026,144,Atlanta Braves,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,1,0,1,0,0,1,1
824115,2026-05-09,2026,116,Detroit Tigers,118,Kansas City Royals,7,Kauffman Stadium,0,2,0,1,0,1,2
824444,2026-05-09,2026,142,Minnesota Twins,114,Cleveland Guardians,5,Progressive Field,1,0,1,0,0,1,1
824523,2026-05-09,2026,117,Houston Astros,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824606,2026-05-09,2026,136,Seattle Mariners,145,Chicago White Sox,4,Rate Field,0,2,0,1,0,1,2
824847,2026-05-09,2026,133,Athletics,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
825089,2026-05-09,2026,121,New York Mets,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822819,2026-05-10,2026,108,Los Angeles Angels,141,Toronto Blue Jays,14,Rogers Centre,0,1,0,1,0,1,1
822902,2026-05-10,2026,112,Chicago Cubs,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
823221,2026-05-10,2026,134,Pittsburgh Pirates,137,San Francisco Giants,2395,Oracle Park,1,0,1,0,0,1,1
823305,2026-05-10,2026,138,St. Louis Cardinals,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
823463,2026-05-10,2026,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,0,2,0,1,0,1,2
823793,2026-05-10,2026,147,New York Yankees,158,Milwaukee Brewers,32,American Family Field,1,0,1,0,0,1,1
823868,2026-05-10,2026,120,Washington Nationals,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
823954,2026-05-10,2026,144,Atlanta Braves,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,0,0,0,1,0,0
824113,2026-05-10,2026,116,Detroit Tigers,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
824440,2026-05-10,2026,142,Minnesota Twins,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
824520,2026-05-10,2026,117,Houston Astros,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824605,2026-05-10,2026,136,Seattle Mariners,145,Chicago White Sox,4,Rate Field,1,0,1,0,0,1,1
824765,2026-05-10,2026,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,1,0,1,0,0,1,1
824845,2026-05-10,2026,133,Athletics,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
825085,2026-05-10,2026,121,New York Mets,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822818,2026-05-11,2026,139,Tampa Bay Rays,141,Toronto Blue Jays,14,Rogers Centre,3,0,1,0,0,1,3
822901,2026-05-11,2026,109,Arizona Diamondbacks,140,Texas Rangers,5325,Globe Life Field,1,0,1,0,0,1,1
823953,2026-05-11,2026,137,San Francisco Giants,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,0,0,0,1,0,0
824199,2026-05-11,2026,136,Seattle Mariners,117,Houston Astros,2392,Daikin Park,0,0,0,0,1,0,0
824441,2026-05-11,2026,108,Los Angeles Angels,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
824844,2026-05-11,2026,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
822817,2026-05-12,2026,139,Tampa Bay Rays,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
822903,2026-05-12,2026,109,Arizona Diamondbacks,140,Texas Rangers,5325,Globe Life Field,0,1,0,1,0,1,1
823385,2026-05-12,2026,115,Colorado Rockies,134,Pittsburgh Pirates,31,PNC Park,0,1,0,1,0,1,1
823632,2026-05-12,2026,116,Detroit Tigers,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
823712,2026-05-12,2026,146,Miami Marlins,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
823790,2026-05-12,2026,135,San Diego Padres,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
823951,2026-05-12,2026,137,San Francisco Giants,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,1,0,1,0,1,1
824197,2026-05-12,2026,136,Seattle Mariners,117,Houston Astros,2392,Daikin Park,0,0,0,0,1,0,0
824442,2026-05-12,2026,108,Los Angeles Angels,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
824521,2026-05-12,2026,120,Washington Nationals,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824604,2026-05-12,2026,118,Kansas City Royals,145,Chicago White Sox,4,Rate Field,2,0,1,0,0,1,2
824764,2026-05-12,2026,143,Philadelphia Phillies,111,Boston Red Sox,3,Fenway Park,1,0,1,0,0,1,1
824843,2026-05-12,2026,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
824927,2026-05-12,2026,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825011,2026-05-12,2026,138,St. Louis Cardinals,133,Athletics,2529,Sutter Health Park,4,0,1,0,0,1,4
822815,2026-05-13,2026,139,Tampa Bay Rays,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
822900,2026-05-13,2026,109,Arizona Diamondbacks,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
823386,2026-05-13,2026,115,Colorado Rockies,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
823631,2026-05-13,2026,116,Detroit Tigers,121,New York Mets,3289,Citi Field,2,0,1,0,0,1,2
823710,2026-05-13,2026,146,Miami Marlins,142,Minnesota Twins,3312,Target Field,2,1,1,1,0,1,3
823791,2026-05-13,2026,135,San Diego Padres,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
823952,2026-05-13,2026,137,San Francisco Giants,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,0,0,0,1,0,0
824195,2026-05-13,2026,136,Seattle Mariners,117,Houston Astros,2392,Daikin Park,1,0,1,0,0,1,1
824438,2026-05-13,2026,108,Los Angeles Angels,114,Cleveland Guardians,5,Progressive Field,0,2,0,1,0,1,2
824519,2026-05-13,2026,120,Washington Nationals,113,Cincinnati Reds,2602,Great American Ball Park,0,5,0,1,0,1,5
824603,2026-05-13,2026,118,Kansas City Royals,145,Chicago White Sox,4,Rate Field,0,0,0,0,1,0,0
824763,2026-05-13,2026,143,Philadelphia Phillies,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
824841,2026-05-13,2026,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
824928,2026-05-13,2026,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825010,2026-05-13,2026,138,St. Louis Cardinals,133,Athletics,2529,Sutter Health Park,0,0,0,0,1,0,0
823383,2026-05-14,2026,115,Colorado Rockies,134,Pittsburgh Pirates,31,PNC Park,0,3,0,1,0,1,3
823630,2026-05-14,2026,116,Detroit Tigers,121,New York Mets,3289,Citi Field,3,0,1,0,0,1,3
823709,2026-05-14,2026,146,Miami Marlins,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
823789,2026-05-14,2026,135,San Diego Padres,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
823950,2026-05-14,2026,137,San Francisco Giants,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,1,0,1,0,1,1
824196,2026-05-14,2026,136,Seattle Mariners,117,Houston Astros,2392,Daikin Park,3,0,1,0,0,1,3
824517,2026-05-14,2026,120,Washington Nationals,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824602,2026-05-14,2026,118,Kansas City Royals,145,Chicago White Sox,4,Rate Field,1,2,1,1,0,1,3
824762,2026-05-14,2026,143,Philadelphia Phillies,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
824926,2026-05-14,2026,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825008,2026-05-14,2026,138,St. Louis Cardinals,133,Athletics,2529,Sutter Health Park,0,1,0,1,0,1,1
822739,2026-05-15,2026,110,Baltimore Orioles,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
822983,2026-05-15,2026,146,Miami Marlins,139,Tampa Bay Rays,12,Tropicana Field,0,2,0,1,0,1,2
823061,2026-05-15,2026,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
823140,2026-05-15,2026,135,San Diego Padres,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
823384,2026-05-15,2026,143,Philadelphia Phillies,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
823629,2026-05-15,2026,147,New York Yankees,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
823707,2026-05-15,2026,158,Milwaukee Brewers,142,Minnesota Twins,3312,Target Field,1,0,1,0,0,1,1
824037,2026-05-15,2026,119,Los Angeles Dodgers,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
824194,2026-05-15,2026,140,Texas Rangers,117,Houston Astros,2392,Daikin Park,0,0,0,0,1,0,0
824280,2026-05-15,2026,141,Toronto Blue Jays,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
824360,2026-05-15,2026,109,Arizona Diamondbacks,115,Colorado Rockies,19,Coors Field,6,1,1,1,0,1,7
824439,2026-05-15,2026,113,Cincinnati Reds,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
824601,2026-05-15,2026,112,Chicago Cubs,145,Chicago White Sox,4,Rate Field,1,0,1,0,0,1,1
824925,2026-05-15,2026,111,Boston Red Sox,144,Atlanta Braves,4705,Truist Park,0,1,0,1,0,1,1
825009,2026-05-15,2026,137,San Francisco Giants,133,Athletics,2529,Sutter Health Park,0,0,0,0,1,0,0
822737,2026-05-16,2026,110,Baltimore Orioles,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
822981,2026-05-16,2026,146,Miami Marlins,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
823060,2026-05-16,2026,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,1,0,1,0,1,1
823139,2026-05-16,2026,135,San Diego Padres,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
823382,2026-05-16,2026,143,Philadelphia Phillies,134,Pittsburgh Pirates,31,PNC Park,3,0,1,0,0,1,3
823627,2026-05-16,2026,147,New York Yankees,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
823706,2026-05-16,2026,158,Milwaukee Brewers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
824038,2026-05-16,2026,119,Los Angeles Dodgers,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
824193,2026-05-16,2026,140,Texas Rangers,117,Houston Astros,2392,Daikin Park,0,2,0,1,0,1,2
824278,2026-05-16,2026,141,Toronto Blue Jays,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
824359,2026-05-16,2026,109,Arizona Diamondbacks,115,Colorado Rockies,19,Coors Field,0,2,0,1,0,1,2
824435,2026-05-16,2026,113,Cincinnati Reds,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
824600,2026-05-16,2026,112,Chicago Cubs,145,Chicago White Sox,4,Rate Field,0,3,0,1,0,1,3
824924,2026-05-16,2026,111,Boston Red Sox,144,Atlanta Braves,4705,Truist Park,0,1,0,1,0,1,1
825007,2026-05-16,2026,137,San Francisco Giants,133,Athletics,2529,Sutter Health Park,1,0,1,0,0,1,1
822738,2026-05-17,2026,110,Baltimore Orioles,120,Washington Nationals,3309,Nationals Park,1,0,1,0,0,1,1
822982,2026-05-17,2026,146,Miami Marlins,139,Tampa Bay Rays,12,Tropicana Field,0,1,0,1,0,1,1
823058,2026-05-17,2026,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,1,0,1,0,0,1,1
823138,2026-05-17,2026,135,San Diego Padres,136,Seattle Mariners,680,T-Mobile Park,1,0,1,0,0,1,1
823381,2026-05-17,2026,143,Philadelphia Phillies,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
823628,2026-05-17,2026,147,New York Yankees,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
823708,2026-05-17,2026,158,Milwaukee Brewers,142,Minnesota Twins,3312,Target Field,0,1,0,1,0,1,1
824034,2026-05-17,2026,119,Los Angeles Dodgers,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
824192,2026-05-17,2026,140,Texas Rangers,117,Houston Astros,2392,Daikin Park,0,0,0,0,1,0,0
824279,2026-05-17,2026,141,Toronto Blue Jays,116,Detroit Tigers,2394,Comerica Park,2,0,1,0,0,1,2
824358,2026-05-17,2026,109,Arizona Diamondbacks,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
824436,2026-05-17,2026,113,Cincinnati Reds,114,Cleveland Guardians,5,Progressive Field,0,2,0,1,0,1,2
824599,2026-05-17,2026,112,Chicago Cubs,145,Chicago White Sox,4,Rate Field,3,0,1,0,0,1,3
824923,2026-05-17,2026,111,Boston Red Sox,144,Atlanta Braves,4705,Truist Park,0,3,0,1,0,1,3
825006,2026-05-17,2026,137,San Francisco Giants,133,Athletics,2529,Sutter Health Park,0,0,0,0,1,0,0
822734,2026-05-18,2026,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
822980,2026-05-18,2026,110,Baltimore Orioles,139,Tampa Bay Rays,12,Tropicana Field,0,1,0,1,0,1,1
823137,2026-05-18,2026,145,Chicago White Sox,136,Seattle Mariners,680,T-Mobile Park,0,1,0,1,0,1,1
823301,2026-05-18,2026,119,Los Angeles Dodgers,135,San Diego Padres,2680,Petco Park,0,1,0,1,0,1,1
823465,2026-05-18,2026,113,Cincinnati Reds,143,Philadelphia Phillies,2681,Citizens Bank Park,0,2,0,1,0,1,2
823549,2026-05-18,2026,141,Toronto Blue Jays,147,New York Yankees,3313,Yankee Stadium,0,1,0,1,0,1,1
823705,2026-05-18,2026,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
823867,2026-05-18,2026,144,Atlanta Braves,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
824035,2026-05-18,2026,133,Athletics,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
824114,2026-05-18,2026,111,Boston Red Sox,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
824277,2026-05-18,2026,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,1,0,1,0,1,1
824357,2026-05-18,2026,140,Texas Rangers,115,Colorado Rockies,19,Coors Field,0,2,0,1,0,1,2
824680,2026-05-18,2026,158,Milwaukee Brewers,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
825087,2026-05-18,2026,137,San Francisco Giants,109,Arizona Diamondbacks,15,Chase Field,0,4,0,1,0,1,4
822736,2026-05-19,2026,121,New York Mets,120,Washington Nationals,3309,Nationals Park,3,0,1,0,0,1,3
822979,2026-05-19,2026,110,Baltimore Orioles,139,Tampa Bay Rays,12,Tropicana Field,1,1,1,1,0,1,2
823059,2026-05-19,2026,134,Pittsburgh Pirates,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
823136,2026-05-19,2026,145,Chicago White Sox,136,Seattle Mariners,680,T-Mobile Park,0,1,0,1,0,1,1
823302,2026-05-19,2026,119,Los Angeles Dodgers,135,San Diego Padres,2680,Petco Park,2,2,1,1,0,1,4
823464,2026-05-19,2026,113,Cincinnati Reds,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
823548,2026-05-19,2026,141,Toronto Blue Jays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
823704,2026-05-19,2026,117,Houston Astros,142,Minnesota Twins,3312,Target Field,2,0,1,0,0,1,2
823865,2026-05-19,2026,144,Atlanta Braves,146,Miami Marlins,4169,loanDepot park,2,3,1,1,0,1,5
824033,2026-05-19,2026,133,Athletics,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
824112,2026-05-19,2026,111,Boston Red Sox,118,Kansas City Royals,7,Kauffman Stadium,1,1,1,1,0,1,2
824276,2026-05-19,2026,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
824356,2026-05-19,2026,140,Texas Rangers,115,Colorado Rockies,19,Coors Field,2,0,1,0,0,1,2
824677,2026-05-19,2026,158,Milwaukee Brewers,112,Chicago Cubs,17,Wrigley Field,1,0,1,0,0,1,1
825086,2026-05-19,2026,137,San Francisco Giants,109,Arizona Diamondbacks,15,Chase Field,0,1,0,1,0,1,1
822735,2026-05-20,2026,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,3,0,1,0,1,3
822977,2026-05-20,2026,110,Baltimore Orioles,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
823057,2026-05-20,2026,134,Pittsburgh Pirates,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
823134,2026-05-20,2026,145,Chicago White Sox,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
823299,2026-05-20,2026,119,Los Angeles Dodgers,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
823462,2026-05-20,2026,113,Cincinnati Reds,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
823547,2026-05-20,2026,141,Toronto Blue Jays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
823703,2026-05-20,2026,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
823866,2026-05-20,2026,144,Atlanta Braves,146,Miami Marlins,4169,loanDepot park,0,1,0,1,0,1,1
824032,2026-05-20,2026,133,Athletics,108,Los Angeles Angels,1,Angel Stadium,2,2,1,1,0,1,4
824111,2026-05-20,2026,111,Boston Red Sox,118,Kansas City Royals,7,Kauffman Stadium,0,1,0,1,0,1,1
824273,2026-05-20,2026,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
824355,2026-05-20,2026,140,Texas Rangers,115,Colorado Rockies,19,Coors Field,0,1,0,1,0,1,1
824678,2026-05-20,2026,158,Milwaukee Brewers,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
825084,2026-05-20,2026,137,San Francisco Giants,109,Arizona Diamondbacks,15,Chase Field,1,1,1,1,0,1,2
822733,2026-05-21,2026,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
823056,2026-05-21,2026,134,Pittsburgh Pirates,138,St. Louis Cardinals,2889,Busch Stadium,1,0,1,0,0,1,1
823545,2026-05-21,2026,141,Toronto Blue Jays,147,New York Yankees,3313,Yankee Stadium,1,0,1,0,0,1,1
823864,2026-05-21,2026,144,Atlanta Braves,146,Miami Marlins,4169,loanDepot park,2,0,1,0,0,1,2
824031,2026-05-21,2026,133,Athletics,108,Los Angeles Angels,1,Angel Stadium,0,2,0,1,0,1,2
824274,2026-05-21,2026,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
825083,2026-05-21,2026,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822816,2026-05-22,2026,134,Pittsburgh Pirates,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
823223,2026-05-22,2026,145,Chicago White Sox,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
823298,2026-05-22,2026,133,Athletics,135,San Diego Padres,2680,Petco Park,2,2,1,1,0,1,4
823461,2026-05-22,2026,114,Cleveland Guardians,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
823546,2026-05-22,2026,139,Tampa Bay Rays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
823788,2026-05-22,2026,119,Los Angeles Dodgers,158,Milwaukee Brewers,32,American Family Field,0,4,0,1,0,1,4
823863,2026-05-22,2026,121,New York Mets,146,Miami Marlins,4169,loanDepot park,1,0,1,0,0,1,1
824029,2026-05-22,2026,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,0,4,0,1,0,1,4
824110,2026-05-22,2026,136,Seattle Mariners,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
824679,2026-05-22,2026,117,Houston Astros,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
824761,2026-05-22,2026,142,Minnesota Twins,111,Boston Red Sox,3,Fenway Park,0,4,0,1,0,1,4
824842,2026-05-22,2026,116,Detroit Tigers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
824922,2026-05-22,2026,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825082,2026-05-22,2026,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822814,2026-05-23,2026,134,Pittsburgh Pirates,141,Toronto Blue Jays,14,Rogers Centre,0,1,0,1,0,1,1
823222,2026-05-23,2026,145,Chicago White Sox,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
823300,2026-05-23,2026,133,Athletics,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
823458,2026-05-23,2026,114,Cleveland Guardians,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
823787,2026-05-23,2026,119,Los Angeles Dodgers,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
823862,2026-05-23,2026,121,New York Mets,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
824030,2026-05-23,2026,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,0,2,0,1,0,1,2
824109,2026-05-23,2026,136,Seattle Mariners,118,Kansas City Royals,7,Kauffman Stadium,0,3,0,1,0,1,3
824516,2026-05-23,2026,138,St. Louis Cardinals,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824518,2026-05-23,2026,138,St. Louis Cardinals,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
824674,2026-05-23,2026,117,Houston Astros,112,Chicago Cubs,17,Wrigley Field,2,0,1,0,0,1,2
824760,2026-05-23,2026,142,Minnesota Twins,111,Boston Red Sox,3,Fenway Park,2,0,1,0,0,1,2
824920,2026-05-23,2026,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825080,2026-05-23,2026,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
822813,2026-05-24,2026,134,Pittsburgh Pirates,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
823220,2026-05-24,2026,145,Chicago White Sox,137,San Francisco Giants,2395,Oracle Park,1,2,1,1,0,1,3
823297,2026-05-24,2026,133,Athletics,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
823459,2026-05-24,2026,114,Cleveland Guardians,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
823544,2026-05-24,2026,139,Tampa Bay Rays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
823786,2026-05-24,2026,119,Los Angeles Dodgers,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
823861,2026-05-24,2026,121,New York Mets,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
824028,2026-05-24,2026,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
824108,2026-05-24,2026,136,Seattle Mariners,118,Kansas City Royals,7,Kauffman Stadium,1,0,1,0,0,1,1
824676,2026-05-24,2026,117,Houston Astros,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
824759,2026-05-24,2026,142,Minnesota Twins,111,Boston Red Sox,3,Fenway Park,1,0,1,0,0,1,1
824839,2026-05-24,2026,116,Detroit Tigers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
824840,2026-05-24,2026,116,Detroit Tigers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,2,0,1,0,0,1,2
824921,2026-05-24,2026,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
825081,2026-05-24,2026,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,2,0,1,0,1,2
822812,2026-05-25,2026,146,Miami Marlins,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
822899,2026-05-25,2026,117,Houston Astros,140,Texas Rangers,5325,Globe Life Field,1,0,1,0,0,1,1
823219,2026-05-25,2026,109,Arizona Diamondbacks,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
823296,2026-05-25,2026,143,Philadelphia Phillies,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
823380,2026-05-25,2026,112,Chicago Cubs,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
823625,2026-05-25,2026,113,Cincinnati Reds,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
823784,2026-05-25,2026,138,St. Louis Cardinals,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
823948,2026-05-25,2026,115,Colorado Rockies,119,Los Angeles Dodgers,22,UNIQLO Field at Dodger Stadium,0,0,0,0,1,0,0
824107,2026-05-25,2026,147,New York Yankees,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
824437,2026-05-25,2026,120,Washington Nationals,114,Cleveland Guardians,5,Progressive Field,3,0,1,0,0,1,3
